"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","DelIn2Yr"
0.216778116,59,3,0.564840499,14,0,2,0,"1"
0,57,0,0.419483101,4,0,2,0,"0"
0.061117148,84,0,0.013598203,7,0,0,0,"0"
0.289077769,31,0,0.193161368,8,0,0,0,"0"
0.0792634,42,0,0.228177182,14,0,1,0,"0"
0.167284875,71,0,0.279447019,9,0,2,0,"0"
0.680246339,63,0,0.776377953,21,0,1,0,"0"
0.344036051,46,0,0.122709606,7,0,0,1,"0"
0.015646829,38,0,0.374592148,9,0,2,0,"0"
0.130457229,57,0,0.326915027,16,0,2,0,"0"
0.9999999,42,0,0.229954911,5,0,1,0,"0"
0.99860028,31,1,0.624442921,10,0,2,1,"0"
0.006298717,28,0,547,4,0,0,0,"0"
0.123128663,41,0,0.538540071,15,0,1,0,"0"
0.069073783,52,0,0.496387424,8,0,2,0,"0"
0.036432119,45,0,712,5,0,1,0,"0"
0.9999999,50,0,10,0,0,0,0,"0"
0.551964659,31,0,279,6,0,0,0,"0"
0.011332389,36,0,4119,7,0,2,0,"0"
0.013928074,52,0,3701,4,0,2,0,"0"
0.27759261,45,0,1.034588778,7,0,2,0,"0"
0.675084599,46,2,0.420977451,17,0,1,0,"0"
0,31,0,343,5,0,0,0,"0"
0.000468519,94,0,0,5,0,0,0,"0"
0.257896293,52,0,0.485813614,5,0,2,0,"0"
0.009579808,87,0,0.003499125,7,0,0,0,"0"
0,32,2,0,5,1,0,0,"0"
0.024664258,56,0,0.456135966,10,0,1,0,"0"
0.008851293,75,0,0.417939461,10,0,1,0,"0"
0.473394052,59,0,0.332875332,11,0,2,0,"0"
0.9999999,36,0,0,0,0,0,0,"1"
0.172989824,34,0,0.081315263,8,0,0,0,"0"
0.166944431,47,0,0.183576288,8,0,2,0,"0"
0.17581044,41,0,0.2095988,7,0,0,0,"0"
0.9999999,36,1,0.452355268,10,0,1,0,"0"
0.51429977,58,0,0.962129734,16,0,4,0,"0"
0,82,0,2,9,0,0,0,"0"
0.04559772,70,0,0.001079957,4,0,0,0,"0"
0.06323366,46,0,0.191144965,6,0,1,0,"0"
0.08512798,63,0,0.307475854,5,0,2,0,"0"
0.9999999,26,1,0.007575758,0,2,0,0,"0"
0.214082355,57,0,1955,6,0,3,0,"0"
0.073016708,26,0,0.385076616,8,0,0,0,"0"
0,85,0,0,10,0,0,0,"0"
0.424786996,40,0,0.584851445,20,0,7,0,"0"
0.052192451,56,0,0.161240708,10,0,0,0,"0"
0.041185316,38,0,0.01187905,6,0,0,0,"0"
0.378389916,69,1,0.222421027,14,0,1,0,"0"
0.042665244,44,0,0.032262365,6,0,0,0,"0"
0.122952281,36,0,0.452402816,9,0,3,0,"0"
0.021008789,56,1,0.069299427,6,0,1,0,"0"
0,43,0,0.339166302,16,0,2,0,"0"
0.221836321,49,0,906,10,0,0,0,"0"
0.049599863,62,0,0.460838956,6,0,2,0,"0"
0.170764697,32,0,0.122587376,4,0,0,0,"0"
0.016525483,58,0,3,3,0,0,0,"0"
0.107696732,40,0,0.208106067,8,0,2,0,"0"
0.073013752,49,0,0.281686047,5,0,1,0,"0"
0.067823981,66,0,0.259621657,8,0,1,0,"0"
0.828765836,57,0,0.390328152,3,0,0,0,"1"
0.333989611,63,0,0.282234418,9,0,1,0,"0"
0.548798697,40,0,524,9,0,0,0,"0"
0.252737363,64,0,0.902680653,6,0,2,0,"0"
0,56,0,0.091193004,3,0,0,0,"0"
0.021078348,78,0,19,6,0,0,0,"0"
0.016998867,51,0,0.381717184,6,0,3,0,"0"
0.328734253,49,0,0.444547306,8,0,2,0,"0"
0.359396109,37,0,0.211557688,13,0,0,0,"0"
0.701064939,58,0,0.429409412,6,0,0,0,"0"
0.260502762,61,1,0.420412734,10,0,1,0,"0"
0.9999999,63,1,1100,3,0,1,0,"0"
0.043174149,54,0,0.102069872,12,0,1,0,"0"
0,48,1,0,3,0,0,0,"0"
0.36347149,62,0,0.085614217,5,0,0,0,"0"
0.186129562,60,0,1704,7,0,1,0,"0"
0.731063447,38,2,0.176479949,6,0,1,0,"0"
0,37,0,0.320541761,12,0,2,0,"0"
0.312822906,52,0,0.215760561,8,0,1,0,"0"
0.040206812,62,0,0.297281462,9,0,2,0,"0"
0.40047415,68,0,0.541221374,7,0,0,0,"0"
0.019370964,30,1,0.000887705,2,0,0,0,"0"
0.801178002,49,0,0.581890153,10,0,0,0,"0"
0.20497507,30,0,0.14870353,4,0,0,0,"0"
0.056383347,61,0,1159,5,0,1,0,"0"
0.174230733,63,0,0.159262962,11,0,0,0,"0"
0.105294735,52,0,0.088255319,2,0,1,0,"0"
0.013610875,53,0,0.242800501,7,0,2,0,"0"
0.740506329,35,0,0.812463712,9,1,1,0,"0"
0.371301304,34,0,0.365579303,9,0,2,0,"0"
0.519925725,40,0,0.591779423,5,0,1,0,"0"
1.373022481,25,2,0.368396002,5,0,0,0,"0"
0.277032266,44,0,0.612191025,9,0,1,0,"0"
0.103349614,50,0,0.135488493,8,0,2,0,"0"
0.013226213,63,0,736,8,0,1,0,"0"
0.010884835,55,1,29,10,0,0,0,"0"
0.005945143,38,0,0.355647302,7,0,1,0,"0"
0,52,0,1554,7,0,1,0,"0"
0.026471409,29,0,0.376913529,8,0,1,0,"0"
0.764471058,24,0,0.392143349,3,0,0,0,"0"
0,42,1,3122,11,0,3,0,"0"
0.4548531,35,1,0.658963148,5,0,1,0,"0"
0.477800262,48,0,0.729923966,11,0,7,0,"0"
0,46,0,0,3,0,0,0,"0"
0.307716817,70,0,0.661741305,12,0,1,0,"0"
0.004090835,61,0,0.000832755,5,0,0,0,"0"
0.710050771,53,0,0.522879661,17,1,1,0,"0"
0.368573535,48,0,1737,8,0,1,0,"0"
0.9999999,48,0,0.539697354,12,0,5,0,"1"
0.171228244,56,1,0.403146247,11,0,2,0,"0"
0.708335059,49,0,0.435007917,8,0,2,0,"1"
0.0583933,66,0,0.212517318,12,0,2,0,"0"
0.093972304,48,0,2533,7,0,1,0,"0"
0.021395721,76,0,0.468180844,4,0,2,0,"0"
0.059100294,66,0,0.061134632,12,0,0,0,"0"
0.532483858,46,1,0.729834041,10,0,2,0,"0"
0,27,0,0.066648894,3,0,0,0,"0"
0.959475566,50,0,0.452721375,11,0,2,0,"0"
0.78863435,42,2,1.251961237,5,0,2,2,"1"
0.004015094,62,0,0.000723415,10,0,0,0,"0"
0.9999999,39,0,0.082791721,3,0,0,0,"0"
0.9999999,42,0,0.41076653,2,0,1,0,"0"
0.50810065,33,0,1436,7,0,0,0,"0"
0.00173251,77,0,0.003713225,12,0,0,0,"0"
0.068448289,65,0,1024,4,0,1,0,"1"
0.068024824,60,0,0.253649006,9,0,1,0,"0"
0.666762507,37,0,4629,7,0,2,0,"0"
0.757056074,65,0,0.475646336,6,0,2,0,"0"
0.018720698,65,0,0.258058955,12,0,1,0,"0"
0.3213154,60,0,0.334335086,4,0,0,0,"0"
0.401866045,47,0,1828,5,0,1,0,"0"
0.007419116,70,0,0.001438504,2,0,0,0,"0"
0.737122664,49,0,1.209108581,14,0,2,0,"0"
0.745084972,50,0,0.436441543,3,0,1,0,"0"
0.9999999,23,0,25,2,0,0,0,"0"
0.288910043,41,1,1192,7,0,2,1,"0"
0.9999999,35,0,0.360730594,1,0,0,0,"0"
0.770854551,31,3,0.487837388,7,1,0,0,"0"
0.9999999,40,0,0,0,0,0,0,"0"
0.803388716,57,2,0.546358536,18,0,2,3,"1"
0.300336333,50,0,0.641199572,5,0,1,0,"0"
0.091311998,60,1,0.106532737,14,0,1,0,"0"
0,49,0,0.076021376,2,0,0,0,"0"
0.335661941,28,0,0.927590512,13,0,0,0,"0"
0.501874787,46,0,0.305711786,8,0,2,0,"0"
0.9999999,29,0,0.414890511,5,0,1,0,"0"
0.222494126,52,0,0.402131874,11,0,5,0,"0"
0.510996564,49,0,0.709946849,8,0,1,2,"0"
0.045975555,66,0,0.248594329,5,0,2,0,"0"
0.031598627,54,0,0.337952811,14,0,2,0,"0"
0.148451482,64,0,4.994445062,10,0,1,0,"0"
0.107778444,31,0,0.043970686,3,0,0,0,"0"
0.9999999,33,98,0,0,98,0,98,"1"
0.022759631,57,0,0.021995112,11,0,0,0,"0"
0,33,0,0,1,0,0,0,"0"
0.910952348,41,3,0.77316152,15,0,2,0,"0"
0.960577457,61,0,0.176126878,8,0,0,0,"0"
0.9999999,33,0,0,0,0,0,0,"0"
0.329111393,37,1,0.643178411,6,0,1,1,"1"
0.627193957,37,1,0.435176507,5,0,1,1,"1"
0.077178487,49,0,0.376883082,11,0,2,0,"0"
0.054904308,66,0,111,7,0,0,0,"0"
0.011684074,74,0,0.149797571,9,0,1,0,"0"
0.681473419,55,0,0.557790134,11,0,4,0,"0"
0.354548862,74,0,0.659405575,27,0,3,0,"0"
0.170945726,59,0,0.565609785,10,0,2,0,"0"
0.048459763,37,0,0.174757282,7,0,2,0,"0"
0.324975202,39,1,0.311772316,13,1,0,0,"0"
0.04398608,58,0,0.01243497,9,0,0,0,"0"
0.083700393,48,0,0.415595544,19,0,1,0,"0"
0.045737006,42,0,0.24617672,4,0,2,0,"0"
0,69,0,1.31980384,22,0,9,0,"0"
0,37,0,0.306447775,9,0,1,0,"0"
0.668929315,28,0,0.35169669,8,0,0,0,"0"
0.006914158,90,0,2,7,0,0,0,"0"
0.760174855,50,0,0.351292109,7,0,1,0,"0"
0.051719408,63,0,0.426257374,6,0,2,0,"0"
0.483437022,64,2,0.302635565,9,0,0,0,"1"
0.9999999,25,0,0,1,0,0,0,"0"
0.596840316,42,0,0.320205998,3,0,0,0,"0"
0.578131225,57,0,0.735751295,15,0,1,0,"0"
0.411559385,67,0,0.469384154,9,0,1,0,"0"
0.013822017,50,0,0.237520852,13,0,1,0,"0"
0.07315893,79,0,68,1,0,0,0,"0"
0.079981613,24,0,0.006246096,2,0,0,0,"0"
0.463463272,53,0,0.407847082,12,0,1,0,"0"
0.636938676,43,1,0.220082988,5,0,0,0,"0"
0.01557933,61,0,48,23,0,0,0,"0"
0.016996233,91,0,0.011595362,4,0,0,0,"0"
0.245823389,44,1,0.12386778,4,0,0,0,"0"
0,61,0,0.14028735,5,0,1,0,"0"
0.428252978,39,0,0.319545187,7,0,1,0,"0"
0.632961457,56,0,0.335832084,4,0,0,0,"0"
0.154170231,44,0,0.448137966,9,0,1,0,"0"
0.121373594,73,0,0.764606266,9,0,1,0,"0"
0.677621078,50,0,0.145589226,6,0,0,0,"0"
0.26935542,55,0,0.278564206,6,0,2,0,"0"
0.034644393,51,0,0.28172043,9,0,1,0,"0"
0.9999999,44,0,0.062822953,2,0,0,0,"0"
0,71,0,0,12,0,0,0,"0"
0.042521753,64,0,1395,13,0,1,0,"0"
0.085639231,66,0,0.252084604,14,0,2,0,"0"
0.9999999,40,0,0.237587471,1,1,1,0,"1"
0.015282322,82,0,34,7,0,0,0,"0"
0,79,0,1.108940201,6,0,1,0,"0"
0.413555296,49,0,0.441532918,17,0,3,0,"0"
0.160542855,41,0,0.180370741,12,0,0,0,"0"
0.041398817,59,0,0.007165472,7,0,0,0,"0"
0.017774627,37,0,0.578966858,14,0,2,0,"0"
0.422966507,51,0,1.065292096,15,0,2,0,"0"
0.078493459,66,0,31,2,0,0,0,"0"
0.9999999,32,0,0.136772645,2,2,0,0,"1"
0.1387215,38,0,0.834612854,16,0,2,0,"0"
0.9999999,61,0,24,0,1,0,0,"0"
0.636683214,57,0,0.392760724,13,0,2,0,"0"
0.184787698,63,0,0.203436051,7,0,1,0,"0"
0.081091192,68,1,99,15,0,0,0,"1"
0.9999999,71,0,255,2,0,0,0,"0"
0.006666349,65,1,0.001738375,5,0,0,0,"0"
0.021554358,60,0,0.047579182,5,0,1,0,"0"
0,44,0,0.477124183,3,0,1,0,"0"
0.033462205,42,0,0.256946248,3,0,1,0,"0"
0.9999999,38,0,0.495835647,4,1,0,0,"0"
0.030053803,33,0,0.416793358,8,0,2,0,"0"
0.221599432,59,0,0.19079046,8,0,1,0,"0"
0.06233553,80,0,0.015558699,4,0,0,0,"0"
0.916291273,33,0,1507,12,0,0,0,"0"
0.9999999,51,0,0.401439424,3,0,0,0,"0"
0.110466871,57,0,0.270127448,7,0,0,0,"0"
0.109028473,60,0,0.452909418,22,0,2,0,"0"
0.052428654,56,0,0.089825848,4,0,1,0,"0"
0.035320682,63,0,0.533561839,10,0,1,0,"0"
0.035276258,65,0,0.024198087,3,0,0,0,"0"
0.232830687,46,0,0.55919432,7,0,1,0,"0"
0.030337601,72,0,0.090372345,9,0,1,0,"0"
0.146334396,47,0,0.001626898,1,0,0,0,"0"
0.025722285,43,0,0.507473658,5,0,1,0,"0"
0.060451123,49,0,0.916430595,12,0,2,0,"0"
0.528056613,61,0,411,3,0,0,0,"0"
0.003339751,36,0,0.13148009,7,0,0,0,"0"
0.02784425,63,0,0.215156969,8,0,1,0,"0"
0.050868091,65,0,0.186809069,6,0,1,0,"0"
0.978813101,39,0,0.299549108,7,0,0,0,"0"
0.085314045,47,0,0.509956541,18,0,2,0,"0"
0.303393214,39,0,0.140892824,4,0,0,0,"1"
0.637664871,34,0,0.576883232,9,0,2,0,"0"
0.426388468,66,0,0.623262619,11,0,1,0,"0"
0.505134884,72,0,0.260951385,25,0,0,0,"0"
0.000156519,58,0,4824,12,0,5,0,"0"
0.433718324,59,3,0.821529745,5,0,1,1,"1"
0,82,0,0.190282925,24,0,2,0,"0"
0.186055814,51,0,0.193470666,6,0,1,0,"0"
0.063292156,61,0,0.261737912,17,0,1,0,"0"
0.69400938,41,0,0.202177294,7,0,0,0,"0"
0.525916864,43,0,0.08912978,7,1,0,0,"0"
0.014719706,39,0,0.485601646,9,0,1,0,"0"
0.9999999,62,1,38,0,0,0,0,"0"
0.936531734,36,1,0.163830716,4,3,0,0,"0"
0,40,0,0.043591282,3,0,0,0,"0"
0,50,0,0.320997835,9,0,2,0,"0"
0.794425278,52,0,0.563670821,26,0,4,0,"0"
0.102779444,23,0,0.009135201,1,0,0,0,"0"
0.035585389,59,0,0.450601805,3,0,1,0,"0"
0.169381107,61,2,0.245039225,14,0,1,0,"1"
0.249961539,40,0,0.697234807,8,0,2,0,"0"
0.383019129,42,0,0.645048439,9,0,0,0,"0"
0.474133741,34,0,0.039223226,2,0,0,0,"0"
0.003749531,37,0,0.134966258,4,0,1,0,"0"
0.011102147,77,0,0.016393443,7,0,0,0,"1"
0.658442331,35,4,3295,10,0,1,0,"1"
0.007066431,64,0,6,4,0,0,0,"0"
0.002443263,91,0,400,6,0,1,0,"0"
0.019582031,66,1,0.076452599,19,0,0,0,"0"
0.096108417,60,0,0.270208356,15,0,4,0,"0"
0.014713865,75,0,0.167430237,6,0,1,0,"0"
0.049761513,73,0,0.098319412,7,0,1,0,"0"
0.004716477,73,0,0.669141302,20,0,3,0,"0"
0.078872255,51,0,0.319584383,11,0,0,0,"0"
0.064092806,43,0,0.533558305,11,0,3,0,"0"
0.186072251,59,0,0.442816053,13,0,2,0,"0"
0.9999999,60,0,4124,6,0,2,0,"0"
0.05196576,52,0,0.292487813,11,0,5,0,"0"
0.156737838,80,0,0.390432099,9,0,0,0,"0"
0.075050352,49,0,1715,7,0,2,0,"0"
0.279711524,64,0,706,9,0,0,0,"0"
0.209684331,25,0,0.12395042,4,0,0,0,"0"
0.927365995,47,0,0.366056356,10,1,2,0,"0"
0.914373762,55,0,0.672744336,19,0,2,0,"0"
0.237345332,27,0,0.057988402,2,0,0,0,"0"
0,68,0,0,2,0,0,0,"0"
0,53,0,968,11,0,2,0,"0"
0.007758269,56,0,0.025334272,13,0,0,0,"0"
0.036563856,65,0,69,7,0,0,0,"0"
0.043847808,54,0,0.254955824,3,0,2,0,"0"
0.010603218,50,0,0.196610883,22,0,1,0,"0"
0.087934066,39,0,0.369979224,10,0,2,0,"0"
0.797840432,55,1,0.20875,6,0,1,0,"0"
0.096272593,69,0,115,3,0,0,0,"0"
0.040692353,42,0,0.265340635,8,0,2,0,"0"
0.976179974,57,0,0.588878475,4,0,1,1,"0"
0.093015126,42,0,0.102500998,10,0,1,0,"0"
0.092529221,44,0,0.638534148,6,0,1,0,"0"
0.030417851,71,0,0.001454281,2,0,0,0,"0"
0.1958002,30,1,0.254911356,11,0,0,0,"0"
0.012786962,57,1,0.326334733,6,0,2,0,"0"
0.529105966,64,0,0.841408024,16,0,1,0,"0"
0.005321164,88,0,1393,7,0,2,0,"0"
0.096190439,65,0,0.02070922,9,0,0,0,"0"
0.025516241,77,0,0.021125625,9,0,0,0,"0"
0.148942553,44,0,0.292243965,4,0,2,0,"0"
1.136972685,60,0,1.051202961,16,0,2,0,"0"
0.977522865,48,1,3559,5,0,1,0,"0"
0.220152015,54,0,0.235063663,15,0,0,0,"0"
0.316196666,61,0,766,7,0,0,0,"0"
2.629585349,37,1,1.236082043,12,0,2,0,"0"
0.29403892,39,0,2828,13,0,1,0,"1"
0.245638943,55,0,0.333958255,24,0,2,0,"0"
1.101633394,42,0,0.002999625,2,0,0,0,"1"
0.233500733,50,0,0.28153121,7,1,1,0,"0"
0.894215464,40,0,0.421052632,12,0,1,0,"0"
0.237812935,37,0,0.941924959,9,0,1,0,"0"
0.471434333,77,0,9898,20,0,4,0,"0"
0.13920477,64,0,4177,10,0,3,0,"0"
0.328938555,30,0,0.435134492,10,0,0,0,"0"
0,49,0,0.592314902,9,0,1,0,"0"
0.104586193,73,0,0.024950005,7,0,0,0,"0"
0.029068633,66,0,0.018993669,5,0,0,0,"0"
0.294570908,50,2,0.036392721,8,0,0,0,"0"
0,39,0,0.362727597,6,0,1,0,"0"
0.318514457,48,0,2501,13,0,1,0,"0"
0.090558492,68,0,0.185160428,8,0,0,0,"0"
0.020704003,64,1,0.129500269,11,0,0,0,"0"
0.05092404,62,0,666,5,0,0,0,"0"
0.769230769,48,2,0.292693859,6,1,2,1,"0"
0.063878671,67,0,0.21224443,14,0,2,0,"0"
0.95483583,62,0,0.445849546,25,0,0,0,"0"
1.214694369,32,1,249,8,2,0,3,"1"
0.009663446,51,0,4609,8,0,3,0,"0"
0.018516934,61,0,0.178225451,10,0,1,0,"0"
0.326272741,50,1,0.509046592,17,0,5,0,"1"
0.967489666,34,0,0.254883864,7,1,0,3,"1"
0.019940937,70,0,0.188730688,6,0,1,0,"0"
0.084416632,47,0,0.19199616,5,0,2,0,"0"
0.02634837,62,0,0.243219598,6,0,2,0,"0"
0.038961039,22,0,1,2,0,0,0,"0"
0.005281916,74,0,0.34649307,11,0,2,0,"0"
0.156944907,52,4,0.346331709,9,0,4,0,"0"
0.053458635,80,0,0.323419145,27,0,1,0,"0"
0.167818982,54,0,0.245922886,5,0,1,0,"0"
0.476857894,53,0,0.243509111,9,0,0,0,"0"
0.02675893,73,0,0.583676834,8,0,2,0,"0"
1.005428054,28,0,0.304939012,9,0,0,0,"0"
0.406724243,59,0,0.990497238,28,0,1,0,"0"
0.148406817,54,0,4941,19,0,3,0,"0"
0.014317872,83,0,0.009596162,8,0,0,0,"0"
0.927048859,58,0,1.039360605,24,0,2,0,"0"
0.123187681,41,0,0.240237691,5,0,1,0,"0"
0.203397363,36,0,0.340968586,4,0,1,0,"0"
0.240643748,52,0,0.137125049,20,2,1,1,"0"
0.026711412,58,0,0.005999647,7,0,0,0,"0"
0.015602227,57,1,1.062387522,21,0,1,0,"0"
0.38757449,44,0,0.230848802,7,0,2,0,"0"
0.267014191,65,0,0.314758032,8,0,1,0,"0"
0.019543678,73,0,0.006855184,3,0,0,0,"0"
0.9999999,50,0,0.00886382,1,0,0,0,"1"
0.757850445,43,0,0.507702322,8,0,2,0,"0"
0.344329865,53,0,0.219217217,24,0,2,0,"0"
0,56,0,1.009596162,4,0,1,0,"0"
0.046783626,29,0,0.117974058,8,0,1,0,"0"
0.9999999,52,0,0,0,0,0,0,"1"
1.006810443,50,0,0.684126349,4,0,1,0,"0"
0.207442894,30,0,430,5,0,0,0,"0"
1.111111111,57,0,0.285904698,5,3,0,0,"0"
0.89644018,58,0,0.745937839,13,0,3,0,"0"
0.115283489,51,0,0.450445903,20,0,3,0,"0"
0.907092907,27,0,0.534990003,6,0,0,0,"0"
0.009998,59,0,0.651640965,4,0,2,0,"0"
0.9999999,51,0,0.113036524,1,0,0,0,"1"
0.9999999,83,0,1007,2,0,1,0,"0"
0.032729639,57,0,0.393233009,11,0,3,0,"0"
0.84359401,43,3,0.157460635,4,1,0,2,"0"
0.660196316,37,2,0.154975004,8,0,0,0,"0"
0.02636124,57,0,860,2,0,1,0,"0"
0.110493094,42,0,0.245409925,3,0,1,0,"0"
0.06031136,44,0,0.222110147,5,0,1,0,"1"
0.63881531,71,0,2642,9,0,1,0,"0"
0.053624822,51,0,32,1,0,0,0,"0"
0.9999999,33,0,0.061708861,3,0,0,0,"0"
0.743107124,55,0,0.427055703,7,2,1,0,"1"
0.9999999,46,0,1782,2,0,1,0,"0"
0.110250628,60,0,0.916284881,6,0,1,0,"0"
0.145485451,55,0,0.118235166,7,0,0,0,"0"
0.537731896,44,0,0.356395974,13,0,1,0,"0"
0.006633223,42,0,1.00149925,10,0,1,0,"0"
0.469501452,62,0,0.463507299,8,0,3,0,"0"
0.528089888,53,3,0.4343829,3,0,1,1,"1"
0.637606628,40,0,0.341863255,11,0,0,0,"0"
0.214147493,44,0,0.339260703,15,0,7,0,"0"
0.066736591,56,0,0.207694505,28,0,1,0,"0"
0.382406423,76,0,0.38566131,5,0,1,0,"0"
0.061262582,53,0,0.725709716,11,0,1,0,"0"
0,38,0,0.485576173,12,0,4,0,"0"
0.9999999,46,1,0.553355867,5,1,1,0,"1"
0.121923324,61,0,0.424029921,11,0,1,0,"0"
0.100424407,44,0,0.459864746,9,0,1,0,"0"
0.164402979,49,0,0.331583042,9,0,1,0,"0"
0,80,0,0,5,0,0,0,"0"
0.097831228,51,0,0.36490282,6,0,1,0,"0"
0.544022799,74,0,0.162440226,6,0,1,0,"0"
0.303463036,40,0,0.260313275,14,0,1,0,"0"
0.615746181,33,0,0.191644248,8,0,0,1,"0"
0.999778761,59,0,0.189843583,6,0,0,0,"0"
0.104888662,59,1,0.292647365,9,0,1,0,"0"
0,53,0,2145,8,0,2,0,"0"
0.070871493,68,1,0.006772244,8,0,0,0,"0"
0.620940939,44,0,0.430771282,13,0,2,0,"0"
0.380846573,30,0,0.330505907,7,0,0,0,"0"
1.010366531,78,2,0.463752334,10,0,1,1,"1"
0.203162247,52,0,0.112755253,8,0,0,0,"0"
0.030607472,75,0,0.278144371,9,0,2,0,"0"
0.333282052,62,0,0.702455988,17,0,1,0,"0"
0.758965315,26,0,0.207830071,4,0,0,0,"1"
0,45,1,4047,4,0,3,0,"0"
0.848493207,43,0,0.298485941,5,0,0,0,"0"
0.115766696,45,0,0.346649107,5,0,1,0,"0"
0.03964676,54,0,0.28437725,6,0,2,0,"0"
0.109347591,65,0,2944,15,0,2,0,"0"
0.9999999,33,0,0.136621126,1,0,0,1,"1"
0.282935815,49,0,0.228363325,12,0,4,0,"0"
0.092345848,53,1,4144,5,0,2,0,"0"
0.9999999,37,0,0.07266436,1,0,0,0,"0"
0.346783403,32,0,0.408461112,14,0,0,0,"0"
0.9999999,63,0,1.265569918,7,0,1,0,"0"
0.724971523,30,4,0.364737958,10,0,0,0,"0"
0,48,0,1575,2,0,1,0,"0"
0.239520958,22,0,0.064935065,3,0,0,0,"0"
0.764884378,42,0,0.217779668,11,0,0,0,"0"
0.239486518,71,0,0.456933569,33,0,1,0,"0"
0.377918623,31,0,0.326089855,7,0,1,0,"0"
0.011031347,67,0,0.351727982,8,0,1,0,"0"
0.022451475,73,0,27,9,0,0,0,"0"
0.9999999,51,0,0.200029265,7,0,1,0,"0"
0.906976744,40,0,0.911325141,6,6,1,2,"1"
0.954624605,62,5,6683,11,0,1,0,"0"
0.9999999,25,0,0.127342124,2,0,0,0,"0"
0.132466883,46,0,0.171759057,9,0,0,0,"0"
0.335222183,40,0,1473,6,0,1,0,"0"
0.029183443,53,0,2995,19,0,1,0,"0"
0.615489905,51,0,1.111938873,8,0,3,0,"0"
0.380694643,48,0,0.247613853,6,0,1,0,"0"
0.444700145,39,0,0.751809479,12,0,1,0,"1"
0.9999999,31,0,0.027610009,1,0,0,0,"0"
0.9999999,55,0,0.419605665,4,0,2,0,"0"
0.049189039,46,0,850,9,0,1,0,"0"
0.613117558,41,2,0.535737283,6,0,1,1,"0"
0.61051498,39,3,0.79316203,10,0,3,0,"0"
0.040710484,49,0,0.156153507,9,0,0,0,"0"
0.081680751,46,0,0.210708578,3,0,1,0,"0"
0.568832349,29,0,89,2,0,0,0,"0"
0.655298039,48,0,0.276820792,10,0,1,0,"0"
0.016015409,60,0,0.200840131,8,0,1,0,"0"
0.126484189,67,0,30,1,0,0,0,"0"
0.0339983,65,0,0.003817488,2,0,0,0,"0"
0.469061238,56,0,0.570003694,4,0,1,0,"0"
0.033640937,37,0,0.312912146,8,0,2,0,"0"
0.121475766,64,0,0.333039481,16,0,3,0,"0"
0.921215757,38,0,0.08886027,1,0,0,0,"0"
0,60,0,2,9,0,0,0,"0"
0.9999999,23,0,0.146810146,2,0,0,0,"0"
0.083964915,55,0,0.283287285,15,0,3,0,"0"
0.578202185,68,0,0.450088695,9,0,1,0,"0"
0.377652529,74,0,0.604504417,9,0,2,0,"0"
0.508982036,55,0,0.089597243,3,0,0,0,"0"
0.295051665,57,0,0.119073341,10,0,1,0,"0"
0.714337588,41,0,0.585471509,12,0,1,0,"0"
0.609918678,30,5,0.449341209,13,0,0,1,"0"
0.159808651,58,0,0.337159254,14,0,3,0,"0"
0.9999999,34,1,0.272484417,2,0,0,0,"1"
0.117567422,65,0,1.169886742,12,0,1,0,"0"
0.287835608,74,0,0.31215971,4,0,0,0,"0"
0.9999999,46,2,0.076208178,2,0,0,0,"0"
0,62,0,0.197438301,7,0,0,0,"0"
0.595720429,43,0,0.544490456,10,0,4,0,"0"
0.227777688,59,0,0.238515901,13,0,3,0,"0"
0.41315915,40,0,0.361408567,7,0,1,0,"0"
0.015269649,79,0,0.167013167,8,0,1,0,"0"
0.176383726,68,2,0.034321893,3,0,0,0,"0"
0.132831031,85,0,0.009852217,7,0,0,0,"0"
0.040567053,79,0,0.415045396,8,0,0,0,"0"
0.057960664,35,0,0.455287317,11,0,2,0,"0"
0.950828225,51,1,3413,4,0,1,0,"0"
0.205499509,47,1,2386,13,0,2,0,"0"
0.039754158,44,0,0.005310909,2,0,0,0,"0"
0.24710116,29,0,0.393606394,4,0,0,0,"0"
0.596950812,32,0,0.644188328,7,0,1,0,"0"
0.019273092,48,0,0.203053283,9,0,2,0,"0"
0.103244189,57,0,4299,13,0,2,0,"0"
0.029514934,56,0,0.165833578,19,0,0,0,"0"
0.008134868,49,0,0.2446599,11,0,2,0,"0"
0.934538466,51,0,0.454654415,11,0,1,1,"0"
0.110792614,31,0,49,1,0,0,0,"0"
0.458593589,50,1,2327,9,0,1,0,"0"
0.028070426,80,0,0.007085644,2,0,0,0,"0"
0.441147701,31,0,0.571516017,7,0,2,0,"0"
1.916943522,52,1,25,1,0,0,0,"1"
0,30,0,0.083983203,4,0,0,0,"0"
0,83,0,0.128260443,7,0,1,0,"0"
0.00679864,63,0,10,7,0,0,0,"0"
0.009912182,25,0,0.254997779,5,0,0,0,"0"
0.692720839,56,5,0.315334773,14,1,2,0,"0"
0.123621018,41,0,0.208381392,17,0,0,0,"0"
0.499077642,67,1,0.292301718,20,0,1,0,"0"
0.001146099,70,0,0.200735394,5,0,1,0,"0"
0,66,0,0,6,0,0,0,"0"
0.9999999,64,0,0.250633339,5,0,2,0,"0"
